name,link,Default Branch,SHA,Stargazers Count,Forks Count,Maven,Gradle,Travis CI,Github Actions,Maven Jacoco, Maven Cobertura,Maven Javadoc,Gradle Jacoco,Gradle Cobertura,Gradle Javadoc,Travis Codecov,Travis Coveralls,Travis Codacy,Travis Jacoco, Travis Cobertura,Travis Javadoc,GA Codecov,GA Coveralls,GA Codacy,GA Jacoco, GA Cobertura,GA Javadoc
sonatype/nexus-public,https://github.com/sonatype/nexus-public,master,3e76a68e1237f93ecac9fd6708900a58cb6df4b3,1217,455,assemblies/nexus-base-feature/pom.xml;assemblies/nexus-base-template/pom.xml;assemblies/nexus-boot-feature/pom.xml;assemblies/nexus-cma-feature/pom.xml;assemblies/nexus-core-feature/pom.xml;assemblies/nexus-startup-feature/pom.xml;assemblies/pom.xml;buildsupport/all/pom.xml;buildsupport/commons/pom.xml;buildsupport/db/pom.xml;buildsupport/extjs-maven-plugin/pom.xml;buildsupport/goodies/pom.xml;buildsupport/groovy/pom.xml;buildsupport/guice/pom.xml;buildsupport/httpclient/pom.xml;buildsupport/internal/pom.xml;buildsupport/it-deps/pom.xml;buildsupport/jetty/pom.xml;buildsupport/jruby/pom.xml;buildsupport/logging/pom.xml;buildsupport/maven/pom.xml;buildsupport/metrics/pom.xml;buildsupport/osgi/pom.xml;buildsupport/other/pom.xml;buildsupport/pom.xml;buildsupport/rest/pom.xml;buildsupport/scripts/pom.xml;buildsupport/security/pom.xml;buildsupport/testing/pom.xml;buildsupport/ui/pom.xml;components/nexus-audit/pom.xml;components/nexus-base/pom.xml;components/nexus-blobstore-api/pom.xml;components/nexus-blobstore-file/pom.xml;components/nexus-blobstore/pom.xml;components/nexus-bootstrap/pom.xml;components/nexus-cache/pom.xml;components/nexus-capability/pom.xml;components/nexus-cleanup-config/pom.xml;components/nexus-cleanup/pom.xml;components/nexus-commands/pom.xml;components/nexus-common/pom.xml;components/nexus-core/pom.xml;components/nexus-crypto/pom.xml;components/nexus-datastore-api/pom.xml;components/nexus-datastore-mybatis/pom.xml;components/nexus-datastore/pom.xml;components/nexus-distributed-event-service-api/pom.xml;components/nexus-elasticsearch/pom.xml;components/nexus-email/pom.xml;components/nexus-extdirect/pom.xml;components/nexus-extender/pom.xml;components/nexus-features/pom.xml;components/nexus-formfields/pom.xml;components/nexus-guice-servlet/pom.xml;components/nexus-httpclient/pom.xml;components/nexus-jmx/pom.xml;components/nexus-main/pom.xml;components/nexus-mime/pom.xml;components/nexus-orient-component-migrator/pom.xml;components/nexus-orient-console/pom.xml;components/nexus-orient/pom.xml;components/nexus-oss-edition/pom.xml;components/nexus-pax-exam/pom.xml;components/nexus-pax-logging/pom.xml;components/nexus-plugin-api/pom.xml;components/nexus-quartz/pom.xml;components/nexus-rapture/pom.xml;components/nexus-repository-config/pom.xml;components/nexus-repository-content/pom.xml;components/nexus-repository-services/pom.xml;components/nexus-repository-view/pom.xml;components/nexus-repository/pom.xml;components/nexus-rest-client/pom.xml;components/nexus-rest-jackson2/pom.xml;components/nexus-rest/pom.xml;components/nexus-scheduling/pom.xml;components/nexus-script/pom.xml;components/nexus-security/pom.xml;components/nexus-selector/pom.xml;components/nexus-servlet/pom.xml;components/nexus-siesta/pom.xml;components/nexus-ssl/pom.xml;components/nexus-supportzip-api/pom.xml;components/nexus-swagger/pom.xml;components/nexus-task-logging/pom.xml;components/nexus-test-common/pom.xml;components/nexus-test-db/pom.xml;components/nexus-testsupport/pom.xml;components/nexus-thread/pom.xml;components/nexus-transaction/pom.xml;components/nexus-ui-plugin/pom.xml;components/nexus-upgrade/pom.xml;components/nexus-validation/pom.xml;components/nexus-webhooks/pom.xml;components/nexus-webresources-api/pom.xml;components/nexus2-npm-metadata-export/pom.xml;components/pom.xml;plugins/nexus-audit-plugin/pom.xml;plugins/nexus-blobstore-s3/pom.xml;plugins/nexus-blobstore-tasks/pom.xml;plugins/nexus-coreui-plugin/pom.xml;plugins/nexus-default-role-plugin/pom.xml;plugins/nexus-example-content/pom.xml;plugins/nexus-onboarding-plugin/pom.xml;plugins/nexus-repository-apt/pom.xml;plugins/nexus-repository-httpbridge/pom.xml;plugins/nexus-repository-maven/pom.xml;plugins/nexus-repository-maven/src/test/resources/org/sonatype/nexus/content/maven/large_pom.xml;plugins/nexus-repository-maven/src/test/resources/org/sonatype/nexus/content/maven/pom.xml;plugins/nexus-repository-maven/src/test/resources/org/sonatype/nexus/repository/maven/large_pom.xml;plugins/nexus-repository-maven/src/test/resources/org/sonatype/nexus/repository/maven/pom.xml;plugins/nexus-repository-raw/pom.xml;plugins/nexus-restore-apt/pom.xml;plugins/nexus-restore-maven/pom.xml;plugins/nexus-restore-raw/pom.xml;plugins/nexus-script-plugin/pom.xml;plugins/nexus-ssl-plugin/pom.xml;plugins/nexus-task-log-cleanup/pom.xml;plugins/pom.xml;pom.xml;testsuite/nexus-content-suite/pom.xml;testsuite/nexus-docker-testsupport/pom.xml;testsuite/nexus-it-suite-data/pom.xml;testsuite/nexus-it-suite-data/src/main/resources/maven/testproject/pom.xml;testsuite/nexus-it-suite/pom.xml;testsuite/nexus-repository-content-testsupport/pom.xml;testsuite/nexus-repository-testsupport/pom.xml;testsuite/pom.xml;thirdparty-bundles/elasticsearch/pom.xml;thirdparty-bundles/pom.xml;,,,,,,pom.xml;,,,,,,,,,,,,,,,
TonicArtos/StickyGridHeaders,https://github.com/TonicArtos/StickyGridHeaders,master,e3e4f8fa5d5c01edc9af26ff800302a931103b31,1474,455,Example/pom.xml;Library/pom.xml;pom.xml;,Library/build.gradle;,,,,,,,,,,,,,,,,,,,,
robinhood/ticker,https://github.com/robinhood/ticker,master,856935b4c8a535431b28f80b23ca9c39d88d35a9,4265,455,,build.gradle;settings.gradle;ticker-sample/build.gradle;ticker/build.gradle;ticker/gradle-mvn-push.gradle;,.travis.yml;,,,,,,,ticker/gradle-mvn-push.gradle;,,,,,,,,,,,,
EiletXie/cloud2020,https://github.com/EiletXie/cloud2020,master,f1fb2330a87e25dedef326309b6f0f7ef1fd204c,675,456,cloud-api-commons/pom.xml;cloud-config-center-3344/pom.xml;cloud-config-client-3355/pom.xml;cloud-config-client-3366/pom.xml;cloud-consumer-feign-hystrix-order80/pom.xml;cloud-consumer-feign-order80/pom.xml;cloud-consumer-hystrix-dashboard9001/pom.xml;cloud-consumer-order80/pom.xml;cloud-consumerconsul-order80/pom.xml;cloud-consumerzk-order80/pom.xml;cloud-eureka-server7001/pom.xml;cloud-eureka-server7002/pom.xml;cloud-gateway-gateway9527/pom.xml;cloud-provider-hystrix-payment8001/pom.xml;cloud-provider-payment8001/pom.xml;cloud-provider-payment8002/pom.xml;cloud-provider-payment8004/pom.xml;cloud-providerconsul-payment8006/pom.xml;cloud-stream-rabbitmq-consumer8802/pom.xml;cloud-stream-rabbitmq-consumer8803/pom.xml;cloud-stream-rabbitmq-provider8801/pom.xml;cloudalibaba-config-nacos-client3377/pom.xml;cloudalibaba-consumer-nacos-order83/pom.xml;cloudalibaba-consumer-nacos-order84/pom.xml;cloudalibaba-provider-payment9001/pom.xml;cloudalibaba-provider-payment9002/pom.xml;cloudalibaba-provider-payment9003/pom.xml;cloudalibaba-provider-payment9004/pom.xml;cloudalibaba-sentinel-service8401/pom.xml;pom.xml;seata-account-service2003/pom.xml;seata-order-service2001/pom.xml;seata-storage-service2002/pom.xml;,,,,,,,,,,,,,,,,,,,,,
nordnet/cordova-hot-code-push,https://github.com/nordnet/cordova-hot-code-push,master,0163767206f4cf97f49257e2ad599bf0ba61f43d,983,456,,src/android/chcp.gradle;,,,,,,,,,,,,,,,,,,,,
traex/CalendarListview,https://github.com/traex/CalendarListview,master,55288cd275ef3935ad92cc490ef1cc145914ed3a,1490,457,,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
javaparser/javaparser-maven-sample,https://github.com/javaparser/javaparser-maven-sample,master,50d64aa4d7e5d57aa5f6d90ee092d2bdf9ab1e98,55,457,pom.xml;,,.travis.yml;,,,,,,,,,,,,,,,,,,,
open-keychain/open-keychain,https://github.com/open-keychain/open-keychain,master,6f38af15828e07f0186109a89b7aa57f54101cfa,1722,457,,OpenKeychain/build.gradle;build.gradle;extern/MaterialChipsInput/build.gradle;nfcsweetspot/build.gradle;settings.gradle;sshauthentication-api/build.gradle;,,.github/workflows/android-ci.yml;.github/workflows/gradle-publish.yml;.github/workflows/gradle-wrapper-validation.yml;,,,,,,,,,,,,,,,,,,
Jude95/EasyRecyclerView,https://github.com/Jude95/EasyRecyclerView,master,173ef7c5d053c8d82ca2f805cacccc3e2b6827d8,2027,458,,build.gradle;demo/build.gradle;easyrecyclerview/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
neo4j-contrib/neo4j-apoc-procedures,https://github.com/neo4j-contrib/neo4j-apoc-procedures,4.4,ccc6305402d3ae91b77edb183963e3da8d2e2596,1503,458,docs/pom.xml;,build.gradle;core/build.gradle;docs/build.gradle;docs/settings.gradle;extra-dependencies/bolt/build.gradle;extra-dependencies/bolt/settings.gradle;extra-dependencies/build.gradle;extra-dependencies/couchbase/build.gradle;extra-dependencies/couchbase/settings.gradle;extra-dependencies/email/build.gradle;extra-dependencies/email/settings.gradle;extra-dependencies/hadoop/build.gradle;extra-dependencies/hadoop/settings.gradle;extra-dependencies/mongodb/build.gradle;extra-dependencies/mongodb/settings.gradle;extra-dependencies/nlp/build.gradle;extra-dependencies/nlp/settings.gradle;extra-dependencies/redis/build.gradle;extra-dependencies/redis/settings.gradle;extra-dependencies/selenium/build.gradle;extra-dependencies/selenium/settings.gradle;extra-dependencies/settings.gradle;extra-dependencies/xls/build.gradle;extra-dependencies/xls/settings.gradle;full/build.gradle;processor/build.gradle;settings.gradle;test-startup/build.gradle;test-utils/build.gradle;,,.github/workflows/CI.yaml;.github/workflows/auto-cherry-pick.yml;,,,,,,build.gradle;core/build.gradle;full/build.gradle;processor/build.gradle;,,,,,,,,,,,,
kerasking/MaterialDialog,https://github.com/kerasking/MaterialDialog,master,663be3ba1fe736577142cb4c0cb70e51d7562e0c,7,459,,build.gradle;demo/build.gradle;library/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
huanghongxun/HMCL,https://github.com/huanghongxun/HMCL,javafx,9f4a3cf8a8cf4d7559185be6c7764cf4d6f0fbf3,4070,459,,HMCL/build.gradle.kts;HMCLCore/build.gradle.kts;build.gradle.kts;javafx.gradle.kts;minecraft/libraries/HMCLTransformerDiscoveryService/build.gradle.kts;minecraft/libraries/log4j-patch/build.gradle.kts;settings.gradle.kts;,HMCL/.travis.yml;,.github/workflows/check-style.yml;.github/workflows/check-translations.yml;.github/workflows/check-update.yml;.github/workflows/gitee.yml;.github/workflows/gradle.yml;,,,,,,,,,,,,,,,,,,
spotify/dockerfile-maven,https://github.com/spotify/dockerfile-maven,master,986f960cb82085d2f666acd6c2682672d47f5bb0,2644,460,extension/pom.xml;plugin/pom.xml;plugin/src/it/advanced/backend/pom.xml;plugin/src/it/advanced/frontend/pom.xml;plugin/src/it/advanced/pom.xml;plugin/src/it/basic-lowercase-dockerfile/pom.xml;plugin/src/it/basic-with-build-args/pom.xml;plugin/src/it/basic/pom.xml;plugin/src/it/build-into-repository/pom.xml;plugin/src/it/build-into-tag/pom.xml;plugin/src/it/build-tag-version/pom.xml;plugin/src/it/build-then-add-repository/pom.xml;plugin/src/it/build-then-add-tag/pom.xml;plugin/src/it/build-with-custom-dockerfile/pom.xml;plugin/src/it/illegal-custom-dockerfile-location/pom.xml;plugin/src/it/maven-settings-auth/pom.xml;plugin/src/it/missing-custom-dockerfile/pom.xml;plugin/src/it/missing-dockerfile/pom.xml;plugin/src/it/multi-module/a/pom.xml;plugin/src/it/multi-module/b/pom.xml;plugin/src/it/multi-module/pom.xml;plugin/src/it/skip/pom.xml;plugin/src/it/writes-test-classpath/pom.xml;pom.xml;,,.travis.yml;,,,,,,,,,,,,,,,,,,,
battcn/spring-boot2-learning,https://github.com/battcn/spring-boot2-learning,master,0b5eb45dc93efc9bd532b94fc8400a3aa15dc5d2,724,460,chapter1/pom.xml;chapter10/pom.xml;chapter11/pom.xml;chapter12/pom.xml;chapter13/pom.xml;chapter14/pom.xml;chapter15/pom.xml;chapter16/pom.xml;chapter17/pom.xml;chapter18/pom.xml;chapter19/pom.xml;chapter2/pom.xml;chapter20/pom.xml;chapter21/pom.xml;chapter22/pom.xml;chapter23/pom.xml;chapter24/pom.xml;chapter25/pom.xml;chapter26/pom.xml;chapter27/pom.xml;chapter28/pom.xml;chapter3/pom.xml;chapter4/pom.xml;chapter5/pom.xml;chapter6/pom.xml;chapter7/pom.xml;chapter8/pom.xml;chapter9/pom.xml;chapter_n1/pom.xml;chapter_n3/pom.xml;,,,,,,,,,,,,,,,,,,,,,
liukelin/canal_mysql_nosql_sync,https://github.com/liukelin/canal_mysql_nosql_sync,master,e5c13c5445566698eda5241e8fe7c902a8a2b04f,1354,461,,,,,,,,,,,,,,,,,,,,,,
udacity/AdvancedAndroid_Emojify,https://github.com/udacity/AdvancedAndroid_Emojify,develop_branch,e3835a34c9c1d0781d8764117e080432fe685eb4,141,463,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
rprince8693/java-project,https://github.com/rprince8693/java-project,master,a122d929858a43c85d9bc11fe132cfc538a16534,1,463,,,,,,,,,,,,,,,,,,,,,,
google/open-location-code,https://github.com/google/open-location-code,main,8a4173398f7e362e61aa9ce418b5cd248f99ffe4,3677,464,java/pom.xml;,android_demo/android/build.gradle;android_demo/build.gradle;android_demo/settings.gradle;,,.github/workflows/main.yml;,,,java/pom.xml;,,,,,,,,,,,,,,,
jzyong/game-server,https://github.com/jzyong/game-server,master,dec8e46a63a654f3f56b9b8118ea2e3c49fed292,1023,466,game-ai/pom.xml;game-bydr-scripts/pom.xml;game-bydr-world-scripts/pom.xml;game-bydr-world/pom.xml;game-bydr/pom.xml;game-cluster-scripts/pom.xml;game-cluster/pom.xml;game-config/pom.xml;game-engine/pom.xml;game-gate-scripts/pom.xml;game-gate/pom.xml;game-hall-scripts/pom.xml;game-hall/pom.xml;game-manage/pom.xml;game-maven-plugin/pom.xml;game-message/pom.xml;game-model/pom.xml;game-tool-scripts/pom.xml;game-tool/pom.xml;pom.xml;,,,,,,game-cluster-scripts/pom.xml;game-cluster/pom.xml;game-engine/pom.xml;game-gate-scripts/pom.xml;game-maven-plugin/pom.xml;game-tool-scripts/pom.xml;,,,,,,,,,,,,,,,
centic9/jgit-cookbook,https://github.com/centic9/jgit-cookbook,master,9ecaddcb98098327faeee2bbcb725abcdb714d0d,1486,466,pom.xml;,build.gradle;httpserver/build.gradle;,.travis.yml;,.github/workflows/gradle-build.yml;,,,,,,,,,,,,,,,,,,
hbb20/CountryCodePickerProject,https://github.com/hbb20/CountryCodePickerProject,master,d4d759e300d1a0e9d1d09bb5fe3556a8eb530c28,1324,467,,app/build.gradle;build.gradle;ccp/build.gradle;settings.gradle;,,,,,,,,ccp/build.gradle;,,,,,,,,,,,,
lealone/Lealone,https://github.com/lealone/Lealone,master,e2e8936a07dd42cdda867c973bcc0297168f9d3e,2052,468,lealone-aose/pom.xml;lealone-aote/pom.xml;lealone-client/pom.xml;lealone-common/pom.xml;lealone-db/pom.xml;lealone-dist/pom.xml;lealone-main/pom.xml;lealone-net/pom.xml;lealone-olap/pom.xml;lealone-orm/pom.xml;lealone-p2p/pom.xml;lealone-server/pom.xml;lealone-sql/pom.xml;lealone-test/pom.xml;lealone-web/pom.xml;pom.xml;,,,,,,pom.xml;,,,,,,,,,,,,,,,
Adefuye/Projects,https://github.com/Adefuye/Projects,master,ca2598278016a8de7220f2960eaa2a1c9e042766,43,471,,,,,,,,,,,,,,,,,,,,,,
springframeworkguru/spring5-mysql-recipe-app,https://github.com/springframeworkguru/spring5-mysql-recipe-app,master,bb13e57adfda5836aee3f96534a3d4fcf0fa0303,21,474,pom.xml;,,,,,pom.xml;,,,,,,,,,,,,,,,,
springframeworkguru/spring5-reactive-mongo-recipe-app,https://github.com/springframeworkguru/spring5-reactive-mongo-recipe-app,master,03a153588aa0b5c05e651b977c5a87fb12ae6970,60,478,,build.gradle;,,,,,,build.gradle;,,,,,,,,,,,,,,
mate-academy/jv-array-list,https://github.com/mate-academy/jv-array-list,master,342edb885e70ac140feed8a1c17e8d13b3102eb8,0,483,pom.xml;,,,.github/workflows/ci.yml;,,,,,,,,,,,,,,,,,,
next-step/java-baseball-playground,https://github.com/next-step/java-baseball-playground,main,47def492f2eee45b93edf1cdc481432b07aa36b2,17,485,,build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
springframeworkguru/spring5-mongo-recipe-app,https://github.com/springframeworkguru/spring5-mongo-recipe-app,master,032fb16e59b55c2ff1e0e02e30202970af54fbd5,43,488,,build.gradle;,,,,,,build.gradle;,,,,,,,,,,,,,,
trtpo/laba1,https://github.com/trtpo/laba1,master,263369b320607ba1a3a61a0bd10c60e032f6f5a4,5,497,,,,,,,,,,,,,,,,,,,,,,
springframeworkguru/testing-java-junit5,https://github.com/springframeworkguru/testing-java-junit5,master,ac2bfbccc45dc98d412947d8942ecd63988417fc,43,503,pom.xml;,,,,,,,,,,,,,,,,,,,,,
small-dream/China_Province_City,https://github.com/small-dream/China_Province_City,master,213af7310f36cad006a4b948668110a16965bf48,429,505,pom.xml;,,,,,,,,,,,,,,,,,,,,,
yydcool/WechatLuckyMoney,https://github.com/yydcool/WechatLuckyMoney,master,d3baeb7bb205dec809529afee9e9ebf27ef879ca,38,505,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
wenmingvs/AndroidProcess,https://github.com/wenmingvs/AndroidProcess,master,0c05dd14279cc3dc32baffdbb94e76d5ead56f33,2738,508,,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
MagicMashRoom/SuperCalendar,https://github.com/MagicMashRoom/SuperCalendar,master,a897fb20f670195c9b938d2104cc44d4c9b70904,2735,508,,build.gradle;calendar/build.gradle;example/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
spring-projects/spring-data-rest,https://github.com/spring-projects/spring-data-rest,main,6030f857e3097ba5cda56367cab5877984899970,811,508,pom.xml;spring-data-rest-core/pom.xml;spring-data-rest-distribution/pom.xml;spring-data-rest-hal-explorer/pom.xml;spring-data-rest-tests/pom.xml;spring-data-rest-tests/spring-data-rest-tests-core/pom.xml;spring-data-rest-tests/spring-data-rest-tests-geode/pom.xml;spring-data-rest-tests/spring-data-rest-tests-jpa/pom.xml;spring-data-rest-tests/spring-data-rest-tests-mongodb/pom.xml;spring-data-rest-tests/spring-data-rest-tests-security/pom.xml;spring-data-rest-tests/spring-data-rest-tests-shop/pom.xml;spring-data-rest-webmvc/pom.xml;,,,.github/workflows/project.yml;,,,,,,,,,,,,,,,,,,
vmware-tanzu-learning/pal-tracker-distributed,https://github.com/vmware-tanzu-learning/pal-tracker-distributed,main,809b3a328f16a215724b97aab31d58016f9959a0,8,509,,applications/allocations-server/build.gradle;applications/backlog-server/build.gradle;applications/registration-server/build.gradle;applications/server.gradle;applications/timesheets-server/build.gradle;build.gradle;buildSrc/build.gradle;components/accounts/build.gradle;components/allocations/build.gradle;components/backlog/build.gradle;components/projects/build.gradle;components/rest-support/build.gradle;components/test-support/build.gradle;components/timesheets/build.gradle;components/users/build.gradle;databases/allocations-database/build.gradle;databases/backlog-database/build.gradle;databases/build.gradle;databases/registration-database/build.gradle;databases/timesheets-database/build.gradle;integration-test/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
pluralsight-projects/Java-BookStore,https://github.com/pluralsight-projects/Java-BookStore,master,464f0743c6c9b0fc78806ec3bb8087a25c73cade,16,509,pom.xml;,,,,,,,,,,,,,,,,,,,,,
iPaulPro/Android-ItemTouchHelper-Demo,https://github.com/iPaulPro/Android-ItemTouchHelper-Demo,master,d164fba0f27c8aa38cfa7dbd4bc74d53dea44605,2513,509,,app/build.gradle;build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
stacksimplify/aws-fargate-ecs-masterclass,https://github.com/stacksimplify/aws-fargate-ecs-masterclass,master,58c476bb1fd6ba731dbdbfbfe4b84451846aef2c,100,509,07-Microservices-Deployment/notifications-service/pom.xml;07-Microservices-Deployment/usermanagement-service/pom.xml;,,,,,,,,,,,,,,,,,,,,,
balysv/material-menu,https://github.com/balysv/material-menu,master,cdad7aad4ba5c8604fd5eefbca8af1f864c6ef09,2482,511,,build.gradle;demo/build.gradle;library/build.gradle;maven_push.gradle;settings.gradle;,,,,,,,,maven_push.gradle;,,,,,,,,,,,,
huxq17/XRefreshView,https://github.com/huxq17/XRefreshView,master,c5caf3b541ba34616742e85c62da9c67a89b620e,1695,511,,app/build.gradle;build.gradle;library/build.gradle;library/gradle-jcenter-push.gradle;settings.gradle;,,,,,,,,library/gradle-jcenter-push.gradle;,,,,,,,,,,,,
spring-cloud/spring-cloud-stream,https://github.com/spring-cloud/spring-cloud-stream,main,ada56c4e0f658079060b90d63db6734085b80327,809,512,binders/kafka-binder/pom.xml;binders/kafka-binder/spring-cloud-starter-stream-kafka/pom.xml;binders/kafka-binder/spring-cloud-stream-binder-kafka-core/pom.xml;binders/kafka-binder/spring-cloud-stream-binder-kafka-reactive/pom.xml;binders/kafka-binder/spring-cloud-stream-binder-kafka-streams/pom.xml;binders/kafka-binder/spring-cloud-stream-binder-kafka/pom.xml;binders/kinesis-binder/pom.xml;binders/kinesis-binder/spring-cloud-stream-binder-kinesis/pom.xml;binders/pom.xml;binders/rabbit-binder/pom.xml;binders/rabbit-binder/spring-cloud-starter-stream-rabbit/pom.xml;binders/rabbit-binder/spring-cloud-stream-binder-rabbit-core/pom.xml;binders/rabbit-binder/spring-cloud-stream-binder-rabbit-test-support/pom.xml;binders/rabbit-binder/spring-cloud-stream-binder-rabbit/pom.xml;bom/pom.xml;bom/spring-cloud-starter-parent/pom.xml;bom/spring-cloud-stream-dependencies/pom.xml;core/pom.xml;core/spring-cloud-stream-binder-test/pom.xml;core/spring-cloud-stream/pom.xml;docs/pom.xml;pom.xml;samples/confluent-schema-registry-integration/confluent-schema-registry-integration-consumer/pom.xml;samples/confluent-schema-registry-integration/confluent-schema-registry-integration-producer1/pom.xml;samples/confluent-schema-registry-integration/confluent-schema-registry-integration-producer2/pom.xml;samples/confluent-schema-registry-integration/pom.xml;samples/kafka-native-serialization/pom.xml;samples/kafka-streams-branching/pom.xml;samples/kafka-streams-interactive-query-basic/pom.xml;samples/pom.xml;samples/stream-bridge-avro/pom.xml;,,.travis.yml;,,binders/kafka-binder/pom.xml;pom.xml;,,binders/kafka-binder/pom.xml;binders/kinesis-binder/pom.xml;binders/rabbit-binder/pom.xml;docs/pom.xml;pom.xml;,,,,.travis.yml;,,,,,,,,,,,
hidroh/materialistic,https://github.com/hidroh/materialistic,master,fe5071ababa7014bdb6c9043328c0e765b6a1e7a,2198,512,,app/build.gradle;build.gradle;jacoco.gradle;robolectric.gradle;settings.gradle;,.travis.yml;,,,,,app/build.gradle;jacoco.gradle;robolectric.gradle;,,,,,,,,,,,,,,
FinalTeam/RxGalleryFinal,https://github.com/FinalTeam/RxGalleryFinal,master,e61b3085605fdf5125ce9ef2d02f13720aa64702,2823,512,,build.gradle;library/build.gradle;sample/build.gradle;settings.gradle;,,,,,,,,,,,,,,,,,,,,
Smith-Cruise/Spring-Boot-Shiro,https://github.com/Smith-Cruise/Spring-Boot-Shiro,master,2967619ea4d84da6f3a4124a40076a08c9819e1f,1602,514,pom.xml;,,,,,,,,,,,,,,,,,,,,,
flyingsaucerproject/flyingsaucer,https://github.com/flyingsaucerproject/flyingsaucer,master,f5cb22449997c23cafbe8b10fa4166661d431050,1719,514,flying-saucer-core/pom.xml;flying-saucer-examples/pom.xml;flying-saucer-fop/pom.xml;flying-saucer-log4j/pom.xml;flying-saucer-pdf-itext5/pom.xml;flying-saucer-pdf-osgi/pom.xml;flying-saucer-pdf/pom.xml;flying-saucer-swt-examples/pom.xml;flying-saucer-swt/pom.xml;pom.xml;,,,,,,flying-saucer-examples/pom.xml;pom.xml;,,,,,,,,,,,,,,,
microservices-demo/queue-master,https://github.com/microservices-demo/queue-master,master,cc7562cc9d138637e2a98b8659942e4d451f61bd,5,515,pom.xml;,,.travis.yml;,.github/workflows/main.yml;,pom.xml;,,,,,,,.travis.yml;,,,,,,.github/workflows/main.yml;,,.github/workflows/main.yml;,,
amzn/selling-partner-api-models,https://github.com/amzn/selling-partner-api-models,main,7127fcf2a1b340e10b0faaaa7ed5c92efb1a26fb,344,515,clients/sellingpartner-api-aa-java/pom.xml;clients/sellingpartner-api-documents-helper-java/pom.xml;,clients/sellingpartner-api-documents-helper-java/build.gradle;clients/sellingpartner-api-documents-helper-java/settings.gradle;,,.github/workflows/closing_inactive_issues.yml;,,,,,,,,,,,,,,,,,,
