js/node_modules/ajv/lib/dot/,open-location-code,main-testjs,30
src/test/resources/org/kohsuke/github/GHWorkflowTest/,github-api,maven-build-build_java_17,29
src/test/resources/org/kohsuke/github/GHWorkflowTest/,github-api,maven-build-build_java_17,29
js/node_modules/readable-stream/,open-location-code,main-testjsclosure,29
js/node_modules/micromatch/,open-location-code,main-testjsclosure,29
js/node_modules/js-yaml/lib/,open-location-code,main-testjsclosure,29
js/node_modules/js-yaml/lib/,open-location-code,main-testjs,29
js/node_modules/binary/test/,open-location-code,main-testjs,29
js/node_modules/nanomatch/,open-location-code,main-testjsclosure,28
src/test/resources/org/kohsuke/github/GHBranchTest/,github-api,maven-build-build_java_17,27
src/test/resources/org/kohsuke/github/GHBranchTest/,github-api,maven-build-build_java_17,27
js/node_modules/static-extend/,open-location-code,main-testjsclosure,27
js/node_modules/socket.io/,open-location-code,main-testjsclosure,27
js/node_modules/object-copy/,open-location-code,main-testjsclosure,27
js/node_modules/jasmine-core/,open-location-code,main-testjsclosure,27
js/node_modules/es5-ext/reg-exp/,open-location-code,main-testjsclosure,27
js/node_modules/connect/,open-location-code,main-testjsclosure,27
js/node_modules/argparse/,open-location-code,main-testjsclosure,27
js/node_modules/argparse/,open-location-code,main-testjs,27
src/test/resources/org/kohsuke/github/GHProjectColumnTest/,github-api,maven-build-build_java_17,26
src/test/resources/org/kohsuke/github/GHProjectColumnTest/,github-api,maven-build-build_java_17,26
js/node_modules/iconv-lite/,open-location-code,main-testjsclosure,26
js/node_modules/es5-ext/reg-exp/,open-location-code,main-testjs,26
js/node_modules/bower-json/,open-location-code,main-testjsclosure,26
js/node_modules/bower-json/,open-location-code,main-testjs,26
js/node_modules/bower-installer/node_modules/bower/node_modules/glob/,open-location-code,main-testjsclosure,26
js/node_modules/bower-installer/node_modules/bower/node_modules/glob/,open-location-code,main-testjs,26
js/node_modules/bower-config/,open-location-code,main-testjsclosure,26
js/node_modules/bower-config/,open-location-code,main-testjs,26
js/node_modules/streamroller/node_modules/async/internal/,open-location-code,main-testjs,25
js/node_modules/object.assign/,open-location-code,main-testjsclosure,25
js/node_modules/hawk/,open-location-code,main-testjsclosure,25
js/node_modules/hawk/,open-location-code,main-testjs,25
js/node_modules/handlebars/node_modules/,open-location-code,main-testjsclosure,25
js/node_modules/handlebars/node_modules/,open-location-code,main-testjs,25
js/node_modules/es6-symbol/,open-location-code,main-testjsclosure,25
js/node_modules/es6-iterator/,open-location-code,main-testjsclosure,25
js/node_modules/es6-iterator/,open-location-code,main-testjs,25
js/node_modules/socket.io-client/node_modules/,open-location-code,main-testjs,24
js/node_modules/minimist/,open-location-code,main-testjsclosure,24
js/node_modules/minimist/,open-location-code,main-testjs,24
js/node_modules/bl/node_modules/,open-location-code,main-testjs,24
js/node_modules/timers-ext/,open-location-code,main-testjsclosure,23
js/node_modules/timers-ext/,open-location-code,main-testjs,23
js/node_modules/fstream/,open-location-code,main-testjsclosure,23
js/node_modules/fstream/,open-location-code,main-testjs,23
target/surefire-reports/,socket.io-client-java,ci-verify_java_8,22
target/surefire-reports/,socket.io-client-java,ci-verify_java_8,22
target/surefire-reports/,socket.io-client-java,ci-verify_java_7,22
target/surefire-reports/,socket.io-client-java,ci-verify_java_7,22
target/surefire-reports/,socket.io-client-java,ci-verify_java_11,22
target/surefire-reports/,socket.io-client-java,ci-verify_java_11,22
target/surefire-reports/,mooc-software-testing,maven-build,22
target/surefire-reports/,mooc-software-testing,maven-build,22
src/test/resources/org/kohsuke/github/GHEventPayloadTest/wiremock/,github-api,maven-build-build_java_17,22
src/test/resources/org/kohsuke/github/GHEventPayloadTest/wiremock/,github-api,maven-build-build_java_17,22
js/node_modules/yargs/locales/,open-location-code,main-testjs,22
js/node_modules/traverse/,open-location-code,main-testjsclosure,22
js/node_modules/traverse/,open-location-code,main-testjs,22
js/node_modules/insight/node_modules/inquirer/,open-location-code,main-testjsclosure,22
js/node_modules/insight/node_modules/inquirer/,open-location-code,main-testjs,22
js/node_modules/event-emitter/,open-location-code,main-testjsclosure,22
js/node_modules/event-emitter/,open-location-code,main-testjs,22
js/node_modules/bower-installer/node_modules/glob/,open-location-code,main-testjsclosure,22
js/node_modules/bower-installer/node_modules/glob/,open-location-code,main-testjs,22
js/node_modules/ws/,open-location-code,main-testjsclosure,21
js/node_modules/undertaker/,open-location-code,main-testjsclosure,21
js/node_modules/colors/,open-location-code,main-testjsclosure,21
js/node_modules/cliui/,open-location-code,main-testjsclosure,21
js/node_modules/cliui/,open-location-code,main-testjs,21
target/site/jacoco/jacoco-resources/,MavenTestCI,ci-build,20
target/classes/soot/javaToJimple/jj/,soot,ci-BuildAndTest_java_version_9,20
target/classes/soot/javaToJimple/jj/,soot,ci-BuildAndTest_java_version_8,20
js/node_modules/wrap-ansi/,open-location-code,main-testjsclosure,20
js/node_modules/wrap-ansi/,open-location-code,main-testjs,20
